rgi_id,C,80;o1region,C,80;o2region,C,80;glims_id,C,80;anlys_id,N,18,0;subm_id,N,18,0;src_date,C,80;cenlon,N,24,15;cenlat,N,24,15;utm_zone,N,18,0;area_km2,N,24,15;primeclass,N,18,0;conn_lvl,N,18,0;surge_type,N,18,0;term_type,N,18,0;glac_name,C,80;is_rgi6,N,18,0;termlon,N,24,15;termlat,N,24,15;zmin_m,N,24,15;zmax_m,N,24,15;zmed_m,N,24,15;zmean_m,N,24,15;slope_deg,N,24,15;aspect_deg,N,24,15;aspect_sec,N,18,0;dem_source,C,80;lmax_m,N,18,0
RGI2000-v7.0-G-11-01416;11;11-01;G006792E45485N;752796;731;2003-08-13T00:00:00;6,791756;45,484979;32;0,0205;0;0;0;0;;0;6,792099349207330;45,484095360612700;2852,8;2897,2;2861,6;2865,7;16,29;139,3;4;COPDEM30;194
RGI2000-v7.0-G-11-01417;11;11-01;G006798E45486N;752810;731;2003-08-13T00:00:00;6,797712;45,485700;32;0,0280;0;0;0;0;FR4N01146A12 du Midi de Bellecote 3;0;6,797888293698690;45,484615763452800;2820,0;2876,6;2845,4;2845,2;14,97;164,8;5;COPDEM30;238
RGI2000-v7.0-G-11-01418;11;11-01;G006776E45488N;752783;731;2003-08-13T00:00:00;6,775686;45,489533;32;0,2650;0;0;0;0;FR4N01146A04 de la Chiaupe;0;6,771792448390350;45,490701395932200;2984,4;3213,1;3063,4;3070,5;20,03;274,8;7;COPDEM30;638
RGI2000-v7.0-G-11-01419;11;11-01;G006774E45495N;752781;731;2003-08-13T00:00:00;6,774836;45,494954;32;0,0723;0;0;0;2;FR4N01146A02 de Bellecote 2;0;6,771909921858290;45,495722177687600;3000,0;3200,1;3055,3;3064,1;24,45;307,7;8;COPDEM30;506
RGI2000-v7.0-G-11-01420;11;11-01;G006754E45431N;752761;731;2003-08-13T00:00:00;6,752718;45,431508;32;0,1057;0;0;0;0;FR4N01146B21 de Becca Motta;0;6,754034169169550;45,433775311321200;2712,0;2968,4;2817,7;2819,7;32,41;22,2;1;COPDEM30;462
RGI2000-v7.0-G-11-01421;11;11-01;G006758E45427N;752767;731;2003-08-13T00:00:00;6,757647;45,426630;32;0,3917;0;0;0;0;FR4N01146B19 de Troquairou;0;6,763108862195670;45,431996735981400;2570,3;3366,8;3063,4;3029,1;32,47;41,4;2;COPDEM30;1320
RGI2000-v7.0-G-11-01422;11;11-01;G006763E45424N;752778;731;2003-08-13T00:00:00;6,766879;45,421660;32;1,2774;0;0;0;0;FR4N01146B18 des Volnets;0;6,768732262119210;45,427541814396300;2584,1;3302,5;2962,2;2965,7;28,26;35,1;2;COPDEM30;1395
RGI2000-v7.0-G-11-01423;11;11-01;G006759E45417N;752769;731;2003-08-13T00:00:00;6,759024;45,417016;32;0,0124;0;0;0;0;FR4N01146C04 de la Vuzelle 1;0;6,758107449655530;45,416582161943200;3217,2;3312,5;3268,9;3265,7;31,78;262,4;7;COPDEM30;181
RGI2000-v7.0-G-11-01424;11;11-01;G006755E45418N;752765;731;2003-08-13T00:00:00;6,754715;45,418303;32;0,0407;0;0;0;0;FR4N01146C04 de la Vuzelle 2;0;6,753315761681890;45,418174590349400;2951,1;3176,2;3027,1;3043,0;33,20;279,6;7;COPDEM30;418
RGI2000-v7.0-G-11-01425;11;11-01;G006765E45407N;752776;731;2003-08-13T00:00:00;6,765440;45,407543;32;0,1649;0;0;0;1;FR4N01146C07 de la Patinoire;0;6,767186062371800;45,405894402200900;2507,8;2678,2;2548,3;2553,4;19,18;137,3;4;COPDEM30;603
RGI2000-v7.0-G-11-01426;11;11-01;G006609E45309N;752743;731;2003-08-13T00:00:00;6,610113;45,309201;32;0,1790;0;0;0;0;FR4N01146E11 du Borgne;0;6,608496912527100;45,311247982845000;2823,2;3054,8;2944,1;2944,1;26,44;338,3;1;COPDEM30;532
RGI2000-v7.0-G-11-01427;11;11-01;G006629E45295N;752748;731;2003-08-13T00:00:00;6,628495;45,293497;32;3,5543;0;0;0;3;FR4N01146D09+E06 Gebroulaz;0;6,622026278736810;45,312558927655200;2589,1;3482,0;2973,7;2996,6;17,55;18,7;1;COPDEM30;4441
RGI2000-v7.0-G-11-01428;11;11-01;G006618E45289N;752747;731;2003-08-13T00:00:00;6,619697;45,289601;32;0,3132;0;0;0;0;FR4N01146F04 de Peclet;0;6,614934905605910;45,292189150465100;2909,6;3339,3;3076,5;3080,4;28,17;315,2;8;COPDEM30;843
RGI2000-v7.0-G-11-01429;11;11-01;G006613E45285N;752745;731;2003-08-13T00:00:00;6,615936;45,282704;32;0,4466;0;0;0;0;FR4N01146F07 Face Ouest;0;6,606119877301200;45,284634018429500;2792,7;3532,8;3164,2;3144,1;32,30;314,0;8;COPDEM30;1512
RGI2000-v7.0-G-11-01430;11;11-01;G006610E45281N;752742;731;2003-08-13T00:00:00;6,610040;45,281050;32;0,0401;0;0;0;0;FR4N01146F08 des Saints Peres;0;6,609059441953660;45,282414129172800;2964,9;3179,0;3056,3;3064,7;33,13;327,9;8;COPDEM30;368
RGI2000-v7.0-G-11-01431;11;11-01;G006606E45268N;752741;731;2003-08-13T00:00:00;6,606852;45,268619;32;0,2487;0;0;0;0;FR4N01146F10-11 de Thorens;0;6,606557765386940;45,271391079185700;2839,3;3126,4;2967,5;2969,6;25,66;343,2;1;COPDEM30;720
RGI2000-v7.0-G-11-01432;11;11-01;G006615E45266N;752744;731;2003-08-13T00:00:00;6,612935;45,262194;32;3,1003;0;0;0;0;FR4N01151B03 de Chaviere;0;6,622799247287110;45,257047023757000;2811,1;3472,4;3089,6;3106,0;17,73;126,2;4;COPDEM30;3616
RGI2000-v7.0-G-11-01433;11;11-01;G006602E45262N;752740;731;2003-08-13T00:00:00;6,605585;45,259676;32;0,5382;0;0;0;0;FR4N01151A05 du Bouchet 1;0;6,592921045460370;45,261604883076300;2744,5;3312,5;2979,5;2982,8;20,37;313,1;8;COPDEM30;1533
RGI2000-v7.0-G-11-01434;11;11-01;G006600E45258N;752739;731;2003-08-13T00:00:00;6,599726;45,257598;32;0,0751;0;0;0;0;;0;6,599721558035700;45,259433208592300;2960,7;3214,5;3119,1;3104,8;34,33;354,5;1;COPDEM30;370
RGI2000-v7.0-G-11-01435;11;11-01;G006616E45243N;752746;731;2003-08-13T00:00:00;6,616734;45,242645;32;0,0923;0;0;0;0;FR4N01151B02? de Bonmartin;0;6,618859393112090;45,242775379713900;3003,0;3114,4;3046,6;3048,6;21,91;70,1;3;COPDEM30;395
RGI2000-v7.0-G-11-01436;11;11-01;G006631E45271N;752749;731;2003-08-13T00:00:00;6,631917;45,270534;32;0,3461;0;0;0;0;FR4N01151B05 de Polset Ouest;0;6,630934820539920;45,266381162118100;3088,2;3413,8;3232,9;3235,1;22,98;158,2;5;COPDEM30;1061
RGI2000-v7.0-G-11-01437;11;11-01;G006640E45274N;752750;731;2003-08-13T00:00:00;6,640985;45,273829;32;0,0268;0;0;0;0;FR4N01151B07? de Polset Centre;0;6,641229061728340;45,272901054188800;3260,4;3395,5;3298,2;3308,6;35,17;116,8;4;COPDEM30;266
RGI2000-v7.0-G-11-01438;11;11-01;G006647E45275N;752751;731;2003-08-13T00:00:00;6,645786;45,275203;32;0,1622;0;0;0;0;FR4N01151B10 de Polset Est;0;6,650273802297010;45,272819855238400;2935,8;3286,7;3076,8;3080,1;26,42;131,6;4;COPDEM30;779
RGI2000-v7.0-G-11-01439;11;11-01;G006676E45274N;752752;731;2003-08-13T00:00:00;6,676258;45,273191;32;0,2296;0;0;0;0;FR4N01146D03+04 de la Masse;0;6,673621384262690;45,275694843543200;2604,8;3126,8;2863,2;2867,7;31,20;335,8;8;COPDEM30;878
RGI2000-v7.0-G-11-01440;11;11-01;G006371E45460N;752687;731;2003-08-13T00:00:00;6,371177;45,460053;32;0,0179;0;0;0;0;FR4N01xxxxxx du Grand Pic de la Lauziere?;0;6,372192375753270;45,460642839233700;2412,6;2547,4;2463,1;2468,3;36,19;73,9;3;COPDEM30;203
RGI2000-v7.0-G-11-01441;11;11-01;G006367E45462N;752681;731;2003-08-13T00:00:00;6,367182;45,460915;32;0,0361;0;0;0;0;FR4N01xxxxxx de Celliers 1;0;6,368211418819650;45,462284412250100;2594,3;2764,9;2677,5;2680,2;29,36;14,2;1;COPDEM30;345
